attempt_number,submission_time,runtime_ms,score,active
2,2026-02-17T20:28:05.054434-08:00,5.29,95,TRUE
1,2026-02-17T20:31:19.097018-08:00,5.5,95,TRUE
1,2026-02-17T20:48:07.211302-08:00,-1,0,FALSE
2,2026-02-17T20:58:09.803465-08:00,-1,95,FALSE
3,2026-02-17T21:01:23.494711-08:00,4.57,95,TRUE
1,2026-02-17T21:03:21.936470-08:00,5.61,95,TRUE
1,2026-02-17T21:22:26.196520-08:00,-1,95,TRUE
1,2026-02-17T21:25:12.428627-08:00,-1,95,TRUE
1,2026-02-17T21:30:34.869082-08:00,6.21,95,TRUE
1,2026-02-17T11:30:55.383417-08:00,33.72,75,FALSE
2,2026-02-17T21:33:56.992822-08:00,,0,FALSE
3,2026-02-17T21:42:30.310602-08:00,5.65,95,TRUE
1,2026-02-17T21:52:32.463816-08:00,5.53,95,TRUE
1,2026-02-17T21:55:42.605708-08:00,5.01,95,TRUE
1,2026-02-17T22:01:23.950924-08:00,5.54,95,TRUE
1,2026-02-17T21:06:01.362311-08:00,-1,95,FALSE
2,2026-02-17T22:07:01.271172-08:00,-1,95,TRUE
1,2026-02-17T22:22:33.179490-08:00,5.11,95,TRUE
1,2026-02-17T22:46:55.511445-08:00,5.71,95,TRUE
1,2026-02-17T19:06:54.877191-08:00,,0,FALSE
2,2026-02-17T21:55:20.783193-08:00,,0,FALSE
3,2026-02-17T23:02:30.976692-08:00,5.06,95,TRUE
1,2026-02-17T22:52:58.474742-08:00,-1,85,FALSE
2,2026-02-17T23:21:35.390138-08:00,4.51,95,TRUE
1,2026-02-16T14:36:18.290507-08:00,-1,0,FALSE
2,2026-02-16T21:22:28.409998-08:00,18.03,85,FALSE
3,2026-02-17T23:32:15.186840-08:00,,0,FALSE
4,2026-02-17T23:45:00.741912-08:00,5.45,95,TRUE
1,2026-02-17T02:38:28.752939-08:00,34.11,75,FALSE
2,2026-02-17T03:40:20.583588-08:00,24.71,75,FALSE
3,2026-02-17T03:48:25.175997-08:00,24.21,75,FALSE
4,2026-02-17T12:50:40.176064-08:00,-1,75,FALSE
5,2026-02-18T00:00:15.239338-08:00,4.52,95,TRUE
1,2026-02-17T21:45:51.795780-08:00,23.56,75,FALSE
2,2026-02-17T23:16:02.551872-08:00,-1,0,FALSE
3,2026-02-17T23:22:50.513269-08:00,-1,0,FALSE
4,2026-02-17T23:29:04.135996-08:00,-1,85,FALSE
5,2026-02-17T23:41:57.636509-08:00,-1,85,FALSE
6,2026-02-18T00:00:11.476269-08:00,-1,79.06,FALSE
7,2026-02-18T00:24:39.421209-08:00,-1,85,FALSE
8,2026-02-18T00:45:50.640925-08:00,,79.06,TRUE
1,2026-02-17T18:36:58.375454-08:00,-1,0,FALSE
2,2026-02-17T19:45:37.976486-08:00,,0,FALSE
3,2026-02-17T20:46:30.213873-08:00,,0,FALSE
4,2026-02-17T22:10:58.586017-08:00,26.94,75,FALSE
5,2026-02-17T23:16:07.758547-08:00,,0,FALSE
6,2026-02-18T01:05:41.833254-08:00,-1,95,TRUE
1,2026-02-18T01:06:00.883217-08:00,6.11,95,TRUE
1,2026-02-17T14:50:26.041267-08:00,-1,0,FALSE
2,2026-02-18T01:07:02.646016-08:00,-1,95,TRUE
1,2026-02-18T01:12:59.321211-08:00,6.7,95,TRUE
1,2026-02-18T01:39:53.219996-08:00,5.51,95,TRUE
1,2026-02-18T01:41:06.124585-08:00,2.65,95,TRUE
1,2026-02-17T23:26:31.984041-08:00,-1,90,FALSE
2,2026-02-18T02:01:56.977683-08:00,5.42,95,TRUE
1,2026-02-18T02:15:11.725408-08:00,5.78,95,TRUE
1,2026-02-18T02:45:17.334275-08:00,5.52,95,TRUE
1,2026-02-17T23:01:59.933571-08:00,37.38,0,FALSE
2,2026-02-18T03:03:53.025061-08:00,6.09,95,TRUE
1,2026-02-18T01:57:07.464086-08:00,-1,0,FALSE
2,2026-02-18T03:32:10.580123-08:00,6.69,95,TRUE
1,2026-02-18T03:58:29.435164-08:00,-1,95,TRUE
1,2026-02-18T03:56:09.885809-08:00,-1,0,FALSE
2,2026-02-18T04:58:20.281662-08:00,5.46,95,TRUE
1,2026-02-18T06:46:55.549844-08:00,3.8,95,TRUE
1,2026-02-16T11:19:53.516179-08:00,,0,FALSE
2,2026-02-16T12:07:09.352879-08:00,10.57,85,FALSE
3,2026-02-16T12:11:54.716198-08:00,10.58,85,FALSE
4,2026-02-18T08:51:35.029896-08:00,5.28,95,TRUE
1,2026-02-18T00:28:17.039003-08:00,,0,FALSE
2,2026-02-18T01:45:58.050831-08:00,,0,FALSE
3,2026-02-18T09:00:31.156536-08:00,-1,95,TRUE
1,2026-02-18T09:34:31.321590-08:00,4.41,95,TRUE
1,2026-02-18T08:28:58.023673-08:00,-1,45.31,FALSE
2,2026-02-18T10:32:49.380985-08:00,3.29,95,TRUE
1,2026-02-18T09:29:21.363820-08:00,-1,75,FALSE
2,2026-02-18T10:42:23.158228-08:00,-1,95,TRUE
1,2026-02-18T10:50:48.659453-08:00,9.56,90,TRUE
1,2026-02-17T00:06:39.818630-08:00,38.43,0,FALSE
2,2026-02-17T00:37:20.892292-08:00,38.45,0,FALSE
3,2026-02-17T01:28:07.926857-08:00,33.31,75,FALSE
4,2026-02-17T12:51:34.591335-08:00,-1,0,FALSE
5,2026-02-17T12:52:41.264951-08:00,-1,0,FALSE
6,2026-02-17T12:59:57.767780-08:00,38.49,0,FALSE
7,2026-02-17T13:12:31.200046-08:00,-1,0,FALSE
8,2026-02-17T13:33:58.657186-08:00,-1,0,FALSE
9,2026-02-17T21:41:31.285693-08:00,-1,0,FALSE
10,2026-02-17T21:42:38.246015-08:00,-1,0,FALSE
11,2026-02-17T22:06:13.120892-08:00,-1,0,FALSE
12,2026-02-17T22:27:00.706524-08:00,36.71,0,FALSE
13,2026-02-17T23:03:24.483174-08:00,-1,0,FALSE
14,2026-02-18T11:33:39.270590-08:00,-1,95,TRUE
1,2026-02-18T11:36:43.744142-08:00,5.34,95,TRUE
1,2026-02-18T11:41:56.310508-08:00,-1,95,TRUE
1,2026-02-18T10:13:05.484212-08:00,,0,FALSE
2,2026-02-18T11:44:40.186977-08:00,,75,TRUE
1,2026-02-17T14:18:35.297217-08:00,-1,0,FALSE
2,2026-02-17T14:30:27.358942-08:00,-1,0,FALSE
3,2026-02-18T11:58:13.221961-08:00,6.58,95,TRUE
1,2026-02-17T16:35:40.226550-08:00,-1,0,FALSE
2,2026-02-18T13:01:14.528531-08:00,3.95,95,TRUE
1,2026-02-18T13:38:36.012772-08:00,,0,TRUE
1,2026-02-18T14:14:20.380091-08:00,5.86,95,TRUE
1,2026-02-18T14:14:25.364379-08:00,5.46,95,TRUE
1,2026-02-18T14:38:48.907414-08:00,5.23,95,TRUE
1,2026-02-18T02:31:48.563306-08:00,-1,0,FALSE
2,2026-02-18T14:43:25.046401-08:00,4.53,95,TRUE
1,2026-02-18T14:48:32.983097-08:00,-1,95,TRUE
1,2026-02-18T15:20:51.368719-08:00,4.66,95,TRUE
1,2026-02-18T15:21:26.187675-08:00,5.68,95,TRUE
1,2026-02-18T12:04:05.340682-08:00,-1,0,FALSE
2,2026-02-18T12:18:26.623204-08:00,-1,90,FALSE
3,2026-02-18T15:22:54.358654-08:00,-1,90,TRUE
1,2026-02-18T15:29:04.160753-08:00,5.06,95,TRUE
1,2026-02-18T15:32:49.292308-08:00,5.17,95,TRUE
1,2026-02-18T11:36:39.889958-08:00,38.71,0,FALSE
2,2026-02-18T11:49:16.045021-08:00,,0,FALSE
3,2026-02-18T11:51:27.610812-08:00,-1,95,FALSE
4,2026-02-18T12:05:49.439846-08:00,4.66,95,FALSE
5,2026-02-18T12:21:03.573043-08:00,-1,0,FALSE
6,2026-02-18T12:40:36.660247-08:00,4.64,95,FALSE
7,2026-02-18T12:53:45.490614-08:00,6.18,95,FALSE
8,2026-02-18T13:09:36.119643-08:00,-1,95,FALSE
9,2026-02-18T13:28:44.789239-08:00,-1,95,FALSE
10,2026-02-18T15:34:32.396290-08:00,,0,FALSE
11,2026-02-18T15:55:38.572542-08:00,4.51,95,TRUE
12,2026-02-18T16:14:05.963330-08:00,-1,90,FALSE
1,2026-02-18T16:00:03.460219-08:00,5.3,95,TRUE
1,2026-02-18T16:02:33.058582-08:00,5.05,95,TRUE
1,2026-02-18T01:35:21.812281-08:00,,0,FALSE
2,2026-02-18T16:25:20.310534-08:00,5.91,95,TRUE
1,2026-02-18T15:15:28.860676-08:00,,0,FALSE
2,2026-02-18T16:30:32.653184-08:00,5.88,95,TRUE
1,2026-02-18T16:02:24.710566-08:00,-1,0,FALSE
2,2026-02-18T16:16:32.600764-08:00,-1,95,FALSE
3,2026-02-18T16:32:18.364271-08:00,6.03,95,TRUE
1,2026-02-18T03:20:34.976151-08:00,-1,95,FALSE
2,2026-02-18T16:47:44.608728-08:00,-1,95,TRUE
1,2026-02-18T12:42:14.058083-08:00,,0,FALSE
2,2026-02-18T13:07:00.066700-08:00,,0,FALSE
3,2026-02-18T14:35:23.834947-08:00,,0,FALSE
4,2026-02-18T14:41:53.671326-08:00,-1,0,FALSE
5,2026-02-18T15:05:27.801901-08:00,-1,0,FALSE
6,2026-02-18T15:06:38.017526-08:00,-1,0,FALSE
7,2026-02-18T17:09:04.945552-08:00,7.95,95,TRUE
1,2026-02-17T14:29:04.331422-08:00,-1,0,FALSE
2,2026-02-17T15:07:12.358945-08:00,,0,FALSE
3,2026-02-17T15:23:53.090321-08:00,-1,85,FALSE
4,2026-02-17T16:55:54.848946-08:00,-1,95,FALSE
5,2026-02-17T22:08:38.120877-08:00,-1,95,FALSE
6,2026-02-18T17:09:30.101399-08:00,5.36,95,TRUE
1,2026-02-18T16:10:55.545946-08:00,-1,0,FALSE
2,2026-02-18T17:11:31.012673-08:00,5.86,95,TRUE
1,2026-02-18T17:08:45.930407-08:00,,0,FALSE
2,2026-02-18T17:19:20.372700-08:00,4.99,95,TRUE
1,2026-02-18T14:45:42.321913-08:00,-1,90,FALSE
2,2026-02-18T16:17:16.842388-08:00,-1,95,FALSE
3,2026-02-18T17:27:30.347858-08:00,7.5,95,TRUE
1,2026-02-18T14:08:12.926701-08:00,4.51,29.69,FALSE
2,2026-02-18T15:19:14.816323-08:00,-1,29.69,FALSE
3,2026-02-18T16:29:03.148348-08:00,-1,29.69,FALSE
4,2026-02-18T17:38:51.279936-08:00,4.58,95,TRUE
1,2026-02-18T17:35:51.112167-08:00,-1,0,FALSE
2,2026-02-18T17:43:52.911024-08:00,,0,FALSE
3,2026-02-18T17:56:23.671552-08:00,6.39,95,TRUE
1,2026-02-18T18:07:05.368559-08:00,,0,TRUE
1,2026-02-18T13:28:32.864303-08:00,-1,0,FALSE
2,2026-02-18T16:04:23.450543-08:00,,0,FALSE
3,2026-02-18T18:07:08.138295-08:00,5.32,95,TRUE
1,2026-02-18T18:07:19.320305-08:00,5.63,95,TRUE
1,2026-02-18T18:09:19.818472-08:00,3.68,95,TRUE
1,2026-02-18T18:10:17.465198-08:00,5.09,95,TRUE
1,2026-02-18T17:07:10.348490-08:00,,0,FALSE
2,2026-02-18T18:12:59.779876-08:00,6.19,95,TRUE
1,2026-02-13T11:53:56.831151-08:00,,0,FALSE
2,2026-02-16T22:48:33.320610-08:00,0.71,95,FALSE
3,2026-02-17T00:27:37.634230-08:00,-1,47.5,FALSE
4,2026-02-17T01:31:22.650778-08:00,-1,95,FALSE
5,2026-02-18T18:23:15.411286-08:00,0.52,95,TRUE
6,2026-02-18T20:00:14.332897-08:00,-1,95,FALSE
1,2026-02-18T17:19:25.485120-08:00,-1,0,FALSE
2,2026-02-18T17:46:49.227844-08:00,-1,0,FALSE
3,2026-02-18T18:22:56.395681-08:00,-1,0,FALSE
4,2026-02-18T18:32:29.225370-08:00,5.71,95,TRUE
1,2026-02-17T15:47:04.576980-08:00,37.7,0,FALSE
2,2026-02-18T18:19:37.737173-08:00,-1,0,FALSE
3,2026-02-18T18:34:53.459319-08:00,5.69,95,TRUE
1,2026-02-18T09:41:58.009187-08:00,,0,FALSE
2,2026-02-18T11:52:06.352500-08:00,-1,0,FALSE
3,2026-02-18T12:54:14.889812-08:00,-1,0,FALSE
4,2026-02-18T13:55:29.492961-08:00,-1,0,FALSE
5,2026-02-18T14:58:59.911217-08:00,-1,85,FALSE
6,2026-02-18T16:01:40.121147-08:00,-1,0,FALSE
7,2026-02-18T18:40:21.724996-08:00,5.75,95,TRUE
1,2026-02-18T18:41:34.552190-08:00,-1,95,TRUE
1,2026-02-18T18:50:27.214668-08:00,5.95,95,TRUE
1,2026-02-17T15:46:56.212354-08:00,-1,47.5,FALSE
2,2026-02-18T14:06:05.613747-08:00,,0,FALSE
3,2026-02-18T14:23:20.488118-08:00,,0,FALSE
4,2026-02-18T14:39:23.004123-08:00,,0,FALSE
5,2026-02-18T15:51:48.836342-08:00,,0,FALSE
6,2026-02-18T16:03:23.739016-08:00,,0,FALSE
7,2026-02-18T16:51:09.259733-08:00,,0,FALSE
8,2026-02-18T16:54:56.066145-08:00,,0,FALSE
