attempt_number,submission_time,runtime_ms,score,active
1,2026-02-25T13:46:51.383188-08:00,,95,TRUE
1,2026-02-25T13:54:20.597693-08:00,,95,TRUE
1,2026-02-25T14:33:17.018835-08:00,,95,TRUE
1,2026-02-25T14:33:31.674522-08:00,,95,TRUE
1,2026-02-25T15:15:26.315529-08:00,,95,TRUE
1,2026-02-25T15:24:17.987669-08:00,,95,TRUE
1,2026-02-25T15:49:57.467288-08:00,,95,TRUE
1,2026-02-25T16:17:06.624170-08:00,,95,TRUE
1,2026-02-25T16:51:10.959904-08:00,,95,TRUE
1,2026-02-25T14:45:33.089358-08:00,,0,FALSE
2,2026-02-25T15:23:14.407221-08:00,,0,FALSE
3,2026-02-25T16:58:00.101789-08:00,,95,TRUE
1,2026-02-25T17:35:19.120806-08:00,,95,TRUE
1,2026-02-25T17:36:38.960693-08:00,,95,TRUE
1,2026-02-25T15:09:09.429301-08:00,,95,FALSE
2,2026-02-25T17:49:02.286185-08:00,,95,TRUE
1,2026-02-25T17:54:28.987588-08:00,,95,TRUE
1,2026-02-25T18:02:10.757354-08:00,,95,TRUE
1,2026-02-25T18:08:05.655734-08:00,,95,TRUE
1,2026-02-25T18:08:29.876520-08:00,,95,TRUE
1,2026-02-25T18:24:54.056251-08:00,,95,TRUE
1,2026-02-25T19:04:03.970013-08:00,,95,TRUE
1,2026-02-25T19:31:32.597729-08:00,,95,TRUE
1,2026-02-25T19:48:39.815065-08:00,,95,TRUE
1,2026-02-25T20:02:29.896097-08:00,,95,TRUE
1,2026-02-25T20:02:37.323648-08:00,,95,TRUE
1,2026-02-25T20:19:48.815036-08:00,,95,TRUE
1,2026-02-25T21:05:43.076916-08:00,,95,TRUE
1,2026-02-25T21:22:33.195544-08:00,,95,TRUE
1,2026-02-24T22:50:35.897631-08:00,,92.625,FALSE
2,2026-02-24T23:02:21.407093-08:00,,92.625,FALSE
3,2026-02-25T11:02:36.841720-08:00,,0,FALSE
4,2026-02-25T15:53:25.801532-08:00,,0,FALSE
5,2026-02-25T17:16:35.503805-08:00,,0,FALSE
6,2026-02-25T17:50:36.511075-08:00,,0,FALSE
7,2026-02-25T20:40:01.829360-08:00,,0,FALSE
8,2026-02-25T22:19:54.353723-08:00,,95,TRUE
1,2026-02-25T22:45:19.137574-08:00,,95,TRUE
1,2026-02-25T23:07:09.058632-08:00,,95,TRUE
1,2026-02-25T23:45:32.180099-08:00,,95,TRUE
1,2026-02-25T23:52:20.485014-08:00,,95,TRUE
1,2026-02-25T23:54:48.357191-08:00,,95,TRUE
1,2026-02-26T00:28:54.919543-08:00,,95,TRUE
1,2026-02-26T00:37:20.435532-08:00,,95,TRUE
1,2026-02-26T00:44:38.960079-08:00,,95,TRUE
1,2026-02-26T00:55:25.474845-08:00,,95,TRUE
1,2026-02-26T01:07:01.435280-08:00,,95,TRUE
1,2026-02-26T07:47:16.281514-08:00,,95,TRUE
1,2026-02-26T08:18:54.994093-08:00,,95,TRUE
1,2026-02-26T11:05:32.419264-08:00,,95,TRUE
1,2026-02-24T23:19:53.576179-08:00,,0,FALSE
2,2026-02-24T23:22:35.797242-08:00,,0,FALSE
3,2026-02-24T23:25:34.491761-08:00,,0,FALSE
4,2026-02-25T02:04:13.538149-08:00,,95,FALSE
5,2026-02-25T18:40:18.330400-08:00,,0,FALSE
6,2026-02-26T11:14:08.185877-08:00,,95,TRUE
1,2026-02-26T11:14:12.310453-08:00,,95,TRUE
1,2026-02-26T11:17:43.501460-08:00,,95,TRUE
1,2026-02-25T22:23:17.691802-08:00,,0,FALSE
2,2026-02-26T12:19:38.387209-08:00,,95,TRUE
1,2026-02-26T12:40:03.648503-08:00,,95,TRUE
1,2026-02-25T23:16:10.956219-08:00,,92.625,FALSE
2,2026-02-26T12:58:49.537304-08:00,,95,TRUE
1,2026-02-26T13:06:49.018973-08:00,,95,TRUE
1,2026-02-26T13:45:05.541297-08:00,,95,TRUE
1,2026-02-25T23:05:15.405790-08:00,,0,FALSE
2,2026-02-25T23:13:34.549174-08:00,,0,FALSE
3,2026-02-26T00:19:00.988431-08:00,,0,FALSE
4,2026-02-26T11:28:08.741849-08:00,,0,FALSE
5,2026-02-26T13:06:45.908483-08:00,,0,FALSE
6,2026-02-26T14:20:37.602736-08:00,,95,TRUE
1,2026-02-26T14:20:42.361761-08:00,,95,TRUE
1,2026-02-26T14:59:29.564338-08:00,,95,TRUE
1,2026-02-26T15:11:42.449826-08:00,,95,TRUE
1,2026-02-25T12:34:15.255072-08:00,,0,FALSE
2,2026-02-26T15:43:36.795261-08:00,,95,TRUE
1,2026-02-26T11:44:53.968815-08:00,,95,FALSE
2,2026-02-26T16:01:20.921963-08:00,,95,TRUE
1,2026-02-26T16:22:59.064924-08:00,,95,TRUE
1,2026-02-26T17:17:32.222886-08:00,,95,TRUE
1,2026-02-26T17:22:36.539423-08:00,,95,TRUE
1,2026-02-26T17:36:09.764698-08:00,,95,TRUE
2,2026-02-26T17:37:36.555225-08:00,,0,FALSE
1,2026-02-26T17:39:11.785168-08:00,,95,TRUE
1,2026-02-26T17:45:36.048431-08:00,,95,TRUE
1,2026-02-26T17:50:36.477102-08:00,,95,TRUE
1,2026-02-26T18:26:43.088917-08:00,,95,TRUE
1,2026-02-26T18:46:50.079689-08:00,,95,TRUE
1,2026-02-26T19:13:24.976206-08:00,,95,TRUE
1,2026-02-26T17:13:41.154975-08:00,,95,FALSE
2,2026-02-26T19:25:40.077291-08:00,,95,TRUE
1,2026-02-26T19:33:20.730641-08:00,,95,TRUE
1,2026-02-26T19:45:15.156459-08:00,,95,TRUE
1,2026-02-26T19:49:12.863024-08:00,,95,TRUE
1,2026-02-26T20:27:26.082418-08:00,,95,TRUE
1,2026-02-26T20:30:44.647564-08:00,,95,TRUE
1,2026-02-26T15:04:32.318940-08:00,,32.775,FALSE
2,2026-02-26T20:31:39.839768-08:00,,95,TRUE
1,2026-02-26T20:37:34.152014-08:00,,95,TRUE
1,2026-02-26T20:44:01.039767-08:00,,95,TRUE
1,2026-02-26T20:51:24.775185-08:00,,95,TRUE
1,2026-02-26T21:00:25.042841-08:00,,95,TRUE
1,2026-02-26T21:25:03.329223-08:00,,95,TRUE
1,2026-02-26T15:45:00.828368-08:00,,0,FALSE
2,2026-02-26T21:53:54.047249-08:00,,95,TRUE
1,2026-02-26T22:03:42.149684-08:00,,95,TRUE
1,2026-02-26T22:07:11.308261-08:00,,95,TRUE
1,2026-02-26T22:19:05.508667-08:00,,95,TRUE
1,2026-02-26T22:21:59.027935-08:00,,95,TRUE
1,2026-02-26T22:23:37.498583-08:00,,95,TRUE
1,2026-02-26T22:24:35.965128-08:00,,95,TRUE
1,2026-02-26T22:29:02.144155-08:00,,95,TRUE
1,2026-02-26T22:29:22.015931-08:00,,95,TRUE
1,2026-02-26T22:55:53.146431-08:00,,95,TRUE
1,2026-02-26T22:01:51.044434-08:00,,2.375,FALSE
2,2026-02-26T23:01:53.401281-08:00,,95,TRUE
1,2026-02-26T23:20:25.982600-08:00,,95,TRUE
1,2026-02-25T20:57:59.917920-08:00,,0,FALSE
2,2026-02-26T23:21:19.252280-08:00,,95,TRUE
1,2026-02-26T23:33:31.905859-08:00,,95,TRUE
1,2026-02-26T23:49:26.701595-08:00,,95,TRUE
1,2026-02-26T23:49:35.097171-08:00,,95,TRUE
1,2026-02-26T23:55:52.495446-08:00,,95,TRUE
1,2026-02-27T00:40:38.803936-08:00,,95,TRUE
1,2026-02-27T00:53:08.951446-08:00,,95,TRUE
1,2026-02-27T01:07:07.244431-08:00,,95,TRUE
1,2026-02-27T01:22:32.326239-08:00,,95,TRUE
1,2026-02-27T01:37:15.970398-08:00,,95,TRUE
1,2026-02-26T17:15:16.686633-08:00,,0,FALSE
2,2026-02-26T20:51:37.442577-08:00,,0,FALSE
3,2026-02-27T01:45:30.208959-08:00,,95,TRUE
1,2026-02-27T01:56:03.914491-08:00,,95,TRUE
1,2026-02-27T02:18:23.945954-08:00,,95,TRUE
1,2026-02-27T02:36:53.502204-08:00,,95,TRUE
1,2026-02-27T02:44:07.344559-08:00,,95,TRUE
1,2026-02-27T03:33:14.550892-08:00,,95,TRUE
1,2026-02-27T07:05:58.054781-08:00,,95,TRUE
1,2026-02-26T21:56:21.857006-08:00,,0,FALSE
2,2026-02-26T22:41:40.809407-08:00,,0,FALSE
3,2026-02-26T23:24:35.784385-08:00,,0,FALSE
4,2026-02-27T08:02:58.293755-08:00,,95,TRUE
1,2026-02-27T10:13:02.595573-08:00,,95,TRUE
1,2026-02-27T10:25:55.020357-08:00,,95,TRUE
1,2026-02-27T10:46:04.886253-08:00,,95,TRUE
1,2026-02-27T11:01:13.721795-08:00,,93.1,TRUE
1,2026-02-25T15:04:58.096517-08:00,,95,FALSE
2,2026-02-27T11:17:47.992901-08:00,,95,TRUE
1,2026-02-27T11:48:35.080870-08:00,,95,TRUE
1,2026-02-27T11:49:18.486594-08:00,,95,TRUE
1,2026-02-27T11:50:05.573681-08:00,,95,TRUE
1,2026-02-27T11:56:09.084472-08:00,,95,TRUE
1,2026-02-27T12:13:08.945374-08:00,,95,TRUE
1,2026-02-27T04:52:08.403208-08:00,,0,FALSE
2,2026-02-27T12:35:46.890044-08:00,,95,TRUE
1,2026-02-27T12:43:41.937181-08:00,,95,TRUE
1,2026-02-27T12:48:06.200459-08:00,,95,TRUE
1,2026-02-27T09:59:41.288304-08:00,,0,FALSE
2,2026-02-27T12:54:25.591726-08:00,,95,TRUE
1,2026-02-27T13:09:25.244872-08:00,,95,TRUE
1,2026-02-27T13:22:11.957027-08:00,,95,TRUE
1,2026-02-27T13:57:25.097135-08:00,,95,TRUE
1,2026-02-27T14:22:00.144662-08:00,,95,TRUE
1,2026-02-27T14:22:02.260613-08:00,,95,FALSE
2,2026-02-27T14:31:04.575324-08:00,,95,TRUE
1,2026-02-27T14:33:55.765607-08:00,,95,TRUE
1,2026-02-27T14:38:57.698212-08:00,,95,TRUE
1,2026-02-27T15:04:52.316528-08:00,,95,TRUE
1,2026-02-27T15:21:43.270048-08:00,,95,TRUE
1,2026-02-27T15:31:22.461831-08:00,,95,TRUE
1,2026-02-27T15:33:11.584280-08:00,,95,TRUE
1,2026-02-27T15:35:26.410936-08:00,,95,TRUE
1,2026-02-27T14:40:56.359490-08:00,,0,FALSE
2,2026-02-27T14:41:13.176574-08:00,,0,FALSE
3,2026-02-27T15:44:37.166214-08:00,,95,TRUE
1,2026-02-27T15:48:05.905555-08:00,,95,TRUE
1,2026-02-27T16:06:55.814915-08:00,,95,TRUE
1,2026-02-27T16:17:22.177669-08:00,,95,TRUE
1,2026-02-27T16:37:51.423749-08:00,,95,TRUE
1,2026-02-27T16:41:40.313262-08:00,,95,TRUE
1,2026-02-27T16:48:17.625904-08:00,,95,TRUE
1,2026-02-27T16:58:58.184671-08:00,,95,TRUE
1,2026-02-27T14:30:25.665709-08:00,,0,FALSE
2,2026-02-27T17:05:17.802473-08:00,,95,TRUE
1,2026-02-27T17:19:26.175551-08:00,,95,TRUE
1,2026-02-27T17:20:54.955701-08:00,,95,TRUE
1,2026-02-27T17:21:10.002283-08:00,,95,TRUE
1,2026-02-27T17:25:08.811126-08:00,,95,TRUE
1,2026-02-27T17:28:33.279437-08:00,,95,TRUE
1,2026-02-27T15:08:48.366030-08:00,,0,FALSE
2,2026-02-27T17:29:56.821720-08:00,,95,TRUE
1,2026-02-27T17:31:18.959021-08:00,,95,TRUE
1,2026-02-26T20:14:45.912020-08:00,,0,FALSE
2,2026-02-27T17:37:59.165720-08:00,,95,TRUE
1,2026-02-27T17:48:29.562498-08:00,,95,TRUE
1,2026-02-27T17:56:12.984220-08:00,,95,TRUE
1,2026-02-27T09:25:04.101339-08:00,,0,FALSE
2,2026-02-27T09:47:23.480028-08:00,,0,FALSE
3,2026-02-27T18:02:58.098447-08:00,,95,TRUE
1,2026-02-27T11:54:29.440483-08:00,,2.375,FALSE
2,2026-02-27T12:06:03.704845-08:00,,2.375,FALSE
3,2026-02-27T13:03:15.985891-08:00,,2.375,FALSE
4,2026-02-27T13:07:46.016551-08:00,,2.375,FALSE
5,2026-02-27T15:51:34.679242-08:00,,0,FALSE
6,2026-02-27T18:18:16.637744-08:00,,95,TRUE
1,2026-02-27T18:18:42.026774-08:00,,95,TRUE
1,2026-02-27T18:27:54.863452-08:00,,95,TRUE
1,2026-02-27T18:28:05.620176-08:00,,95,TRUE
1,2026-02-27T18:34:24.400899-08:00,,95,TRUE
1,2026-02-27T17:11:27.727755-08:00,,8.075,FALSE
2,2026-02-27T18:38:29.010211-08:00,,95,TRUE
1,2026-02-27T18:41:37.257343-08:00,,95,TRUE
1,2026-02-26T15:08:32.761492-08:00,,95,FALSE
2,2026-02-27T18:42:55.854960-08:00,,95,TRUE
1,2026-02-27T18:45:35.555209-08:00,,95,TRUE
1,2026-02-27T18:52:56.394770-08:00,,95,TRUE
1,2026-02-27T19:00:18.764314-08:00,,95,TRUE
1,2026-02-27T19:03:49.599746-08:00,,95,TRUE
1,2026-02-27T18:11:48.655474-08:00,,0,FALSE
2,2026-02-27T19:12:55.064481-08:00,,95,TRUE
1,2026-02-27T18:20:32.195789-08:00,,0,FALSE
2,2026-02-27T19:27:20.198806-08:00,,95,TRUE
1,2026-02-27T19:43:17.226598-08:00,,95,TRUE
1,2026-02-27T19:43:29.820420-08:00,,95,TRUE
1,2026-02-27T20:01:11.621752-08:00,,95,TRUE
1,2026-02-27T20:21:57.939813-08:00,,95,TRUE
1,2026-02-27T20:25:22.085611-08:00,,95,TRUE
1,2026-02-27T20:33:05.544219-08:00,,95,TRUE
1,2026-02-27T20:35:01.841654-08:00,,95,TRUE
1,2026-02-27T20:38:48.023013-08:00,,95,TRUE
1,2026-02-27T21:07:14.858633-08:00,,95,TRUE
1,2026-02-27T19:02:00.224571-08:00,,0,FALSE
2,2026-02-27T19:02:11.533928-08:00,,0,FALSE
3,2026-02-27T19:19:56.041626-08:00,,0,FALSE
4,2026-02-27T20:03:01.825102-08:00,,0,FALSE
5,2026-02-27T21:10:10.862930-08:00,,95,TRUE
1,2026-02-27T21:13:01.705658-08:00,,95,TRUE
1,2026-02-27T21:15:31.217026-08:00,,95,TRUE
1,2026-02-27T21:16:49.791408-08:00,,95,TRUE
1,2026-02-27T20:14:19.159076-08:00,,0,FALSE
2,2026-02-27T20:16:23.457379-08:00,,0,FALSE
3,2026-02-27T21:18:54.425677-08:00,,95,TRUE
1,2026-02-27T21:19:25.452412-08:00,,95,TRUE
1,2026-02-27T21:20:36.093408-08:00,,95,TRUE
1,2026-02-27T21:24:14.903812-08:00,,95,TRUE
1,2026-02-27T19:31:15.278368-08:00,,0,FALSE
2,2026-02-27T21:33:37.407305-08:00,,95,TRUE
1,2026-02-27T20:06:13.719609-08:00,,0,FALSE
2,2026-02-27T20:16:43.077699-08:00,,0,FALSE
3,2026-02-27T21:50:11.543650-08:00,,95,TRUE
1,2026-02-27T22:23:02.926351-08:00,,95,TRUE
1,2026-02-27T22:45:28.053279-08:00,,95,TRUE
1,2026-02-27T18:57:06.885834-08:00,,0,FALSE
2,2026-02-27T22:47:59.675089-08:00,,95,TRUE
1,2026-02-27T22:35:31.151437-08:00,,0,FALSE
2,2026-02-27T22:48:11.719823-08:00,,95,TRUE
1,2026-02-27T22:51:08.918627-08:00,,95,TRUE
1,2026-02-27T21:04:01.892657-08:00,,2.375,FALSE
2,2026-02-27T22:55:01.353752-08:00,,95,TRUE
1,2026-02-27T23:15:04.713157-08:00,,95,TRUE
1,2026-02-27T22:25:22.405596-08:00,,0,FALSE
2,2026-02-27T23:27:49.107998-08:00,,95,TRUE
1,2026-02-27T17:17:18.876252-08:00,,0,FALSE
2,2026-02-27T17:51:14.623933-08:00,,0,FALSE
3,2026-02-27T23:30:43.754090-08:00,,95,TRUE
1,2026-02-27T21:08:40.321527-08:00,,0,FALSE
2,2026-02-27T22:15:26.876535-08:00,,0,FALSE
3,2026-02-27T23:31:23.444863-08:00,,95,TRUE
1,2026-02-27T16:56:56.991008-08:00,,46.075,FALSE
2,2026-02-27T18:02:04.519718-08:00,,95,FALSE
3,2026-02-27T23:38:07.014338-08:00,,95,TRUE
1,2026-02-27T20:10:44.706901-08:00,,95,FALSE
2,2026-02-27T20:54:55.843765-08:00,,95,FALSE
3,2026-02-27T21:14:35.038895-08:00,,95,FALSE
4,2026-02-27T23:40:54.685602-08:00,,95,TRUE
1,2026-02-27T23:45:13.661182-08:00,,95,TRUE
1,2026-02-27T23:51:03.244628-08:00,,95,TRUE
1,2026-02-27T23:56:09.396572-08:00,,95,TRUE
1,2026-02-28T11:11:59.718055-08:00,,95,TRUE
1,2026-02-27T22:49:21.633371-08:00,,0,FALSE
2,2026-02-27T23:28:17.149635-08:00,,0,FALSE
3,2026-02-27T23:57:47.474703-08:00,,95,FALSE
4,2026-02-28T12:27:45.103327-08:00,,95,TRUE
1,2026-02-28T13:00:03.717785-08:00,,95,TRUE
1,2026-02-28T13:04:08.485242-08:00,,95,TRUE
1,2026-02-28T14:13:05.278356-08:00,,95,TRUE
1,2026-02-27T22:40:22.945946-08:00,,0,FALSE
2,2026-02-27T23:53:01.521330-08:00,,2.375,FALSE
3,2026-02-28T02:11:30.090955-08:00,,95,FALSE
4,2026-02-28T15:36:58.560504-08:00,,95,TRUE
1,2026-02-28T16:34:27.516732-08:00,,95,TRUE
1,2026-02-27T18:15:31.523176-08:00,,0,FALSE
2,2026-02-27T23:13:30.575957-08:00,,0,FALSE
3,2026-02-28T16:43:37.120374-08:00,,95,TRUE
1,2026-02-28T16:57:43.278923-08:00,,95,TRUE
1,2026-02-28T17:03:28.419875-08:00,,95,TRUE
1,2026-02-28T17:13:52.576408-08:00,,95,TRUE
1,2026-02-28T17:17:00.829625-08:00,,95,TRUE
1,2026-02-27T23:33:07.516656-08:00,,0,FALSE
2,2026-02-27T23:42:03.925943-08:00,,0,FALSE
3,2026-02-28T17:25:48.651837-08:00,,95,TRUE
1,2026-02-28T00:54:05.289164-08:00,,38,FALSE
2,2026-02-28T01:20:09.728855-08:00,,38,FALSE
3,2026-02-28T09:56:39.958748-08:00,,95,FALSE
4,2026-02-28T10:08:56.350434-08:00,,95,FALSE
5,2026-02-28T11:08:30.787103-08:00,,95,FALSE
6,2026-02-28T18:03:28.541489-08:00,,95,TRUE
1,2026-02-28T18:06:52.653926-08:00,,95,TRUE
1,2026-02-28T18:11:28.672244-08:00,,95,TRUE
1,2026-02-28T18:28:30.330341-08:00,,95,TRUE
1,2026-02-27T15:19:10.089309-08:00,,0,FALSE
2,2026-02-28T16:25:16.784602-08:00,,0,FALSE
3,2026-02-28T16:46:04.828677-08:00,,0,FALSE
4,2026-02-28T18:34:09.591963-08:00,,95,TRUE
1,2026-02-28T19:18:12.432207-08:00,,95,TRUE
1,2026-02-27T18:52:56.158197-08:00,,0,FALSE
2,2026-02-27T21:35:38.221022-08:00,,0,FALSE
3,2026-02-27T21:40:14.037513-08:00,,0,FALSE
4,2026-02-27T22:41:33.936799-08:00,,0,FALSE
5,2026-02-28T11:08:33.415326-08:00,,0,FALSE
6,2026-02-28T19:30:29.074215-08:00,,95,TRUE
1,2026-02-28T20:01:12.334275-08:00,,95,TRUE
1,2026-02-28T20:18:58.814417-08:00,,95,TRUE
1,2026-02-28T19:34:23.751908-08:00,,95,FALSE
2,2026-02-28T20:39:23.481041-08:00,,95,TRUE
1,2026-02-28T21:25:10.560697-08:00,,95,TRUE
1,2026-02-28T21:33:35.675757-08:00,,95,TRUE
1,2026-02-28T21:51:29.234396-08:00,,95,TRUE
1,2026-02-28T22:01:32.082121-08:00,,95,TRUE
1,2026-02-28T22:02:07.572517-08:00,,95,TRUE
1,2026-02-28T21:08:03.283131-08:00,,95,FALSE
2,2026-02-28T22:31:10.640861-08:00,,95,TRUE
1,2026-02-28T22:35:18.679880-08:00,,95,TRUE
1,2026-02-28T22:35:40.474435-08:00,,95,TRUE
1,2026-02-28T22:41:02.933675-08:00,,95,TRUE
1,2026-02-28T22:54:43.357222-08:00,,95,TRUE
1,2026-02-28T22:57:54.271841-08:00,,95,TRUE
1,2026-02-28T20:55:19.279177-08:00,,0,FALSE
2,2026-02-28T21:48:38.281525-08:00,,0,FALSE
3,2026-02-28T23:00:10.055218-08:00,,95,TRUE
1,2026-02-28T23:01:21.998922-08:00,,95,TRUE
1,2026-02-28T23:08:10.255684-08:00,,95,TRUE
1,2026-02-28T23:23:56.795643-08:00,,95,TRUE
1,2026-02-28T22:03:37.226393-08:00,,95,FALSE
2,2026-02-28T23:34:42.275426-08:00,,95,TRUE
1,2026-02-28T23:41:35.490895-08:00,,95,TRUE
1,2026-03-01T09:34:18.129658-08:00,,95,TRUE
1,2026-02-28T23:40:23.905137-08:00,,0,FALSE
2,2026-03-01T00:38:17.358968-08:00,,0,FALSE
3,2026-03-01T00:42:57.882004-08:00,,0,FALSE
4,2026-03-01T12:54:32.849783-08:00,,95,TRUE
1,2026-03-01T15:08:42.581809-08:00,,95,TRUE
1,2026-03-01T15:15:31.830339-08:00,,95,TRUE
1,2026-03-01T15:22:35.133456-08:00,,2.375,FALSE
2,2026-03-01T16:53:54.123433-08:00,,95,TRUE
1,2026-03-01T18:50:10.848098-08:00,,95,TRUE
1,2026-03-01T21:04:34.621571-08:00,,95,TRUE
1,2026-03-01T21:09:46.632816-08:00,,95,TRUE
1,2026-03-01T22:34:42.642917-08:00,,95,TRUE
1,2026-03-01T22:54:01.296721-08:00,,95,TRUE
1,2026-03-01T21:38:06.302350-08:00,,0,FALSE
2,2026-03-01T23:03:02.249003-08:00,,92.625,TRUE
1,2026-03-01T12:54:27.873745-08:00,,92.625,FALSE
2,2026-03-01T23:23:46.667422-08:00,,95,TRUE
1,2026-03-01T23:30:47.817842-08:00,,95,TRUE
1,2026-03-01T23:58:06.731051-08:00,,95,TRUE
1,2026-03-02T00:01:30.475014-08:00,,95,TRUE
1,2026-03-02T19:41:01.779708-08:00,,95,TRUE
1,2026-03-02T21:53:06.702766-08:00,,95,TRUE
1,2026-03-03T19:35:45.309195-08:00,,95,TRUE
1,2026-03-02T14:04:28.799762-08:00,,0,FALSE
2,2026-03-02T20:36:44.912920-08:00,,0,FALSE
3,2026-03-03T17:46:42.792811-08:00,,0,FALSE
4,2026-03-03T21:55:50.430016-08:00,,0,FALSE
5,2026-03-03T22:58:22.468275-08:00,,95,TRUE
1,2026-03-04T20:40:44.516559-08:00,,95,TRUE
1,2026-03-04T23:40:32.231229-08:00,,95,TRUE
1,2026-03-06T16:12:09.689330-08:00,,95,TRUE
1,2026-03-06T19:33:49.149782-08:00,,0,FALSE
2,2026-03-06T20:31:02.698625-08:00,,0,FALSE
3,2026-03-06T21:17:52.488120-08:00,,0,TRUE
