attempt_number,submission_time,runtime_ms,score,active
1,2026-01-18T02:07:34.788051-08:00,,95,TRUE
1,2026-01-18T10:29:50.653684-08:00,,95,TRUE
1,2026-01-18T10:30:29.613760-08:00,,95,TRUE
1,2026-01-18T11:41:04.588284-08:00,,95,TRUE
1,2026-01-18T11:59:04.381500-08:00,,95,TRUE
1,2026-01-18T12:03:56.978567-08:00,,95,TRUE
1,2026-01-18T12:29:37.790652-08:00,,95,TRUE
1,2026-01-18T02:15:29.332751-08:00,,0,FALSE
2,2026-01-18T02:35:58.947376-08:00,,0,FALSE
3,2026-01-18T12:47:31.196528-08:00,,95,TRUE
1,2026-01-18T12:57:30.860142-08:00,,95,TRUE
1,2026-01-18T11:05:55.556192-08:00,,85.5,FALSE
2,2026-01-18T12:02:31.321473-08:00,,85.5,FALSE
3,2026-01-18T13:14:53.436876-08:00,,95,TRUE
1,2026-01-18T13:50:11.626517-08:00,,95,TRUE
1,2026-01-17T20:25:59.867198-08:00,,0,FALSE
2,2026-01-18T14:17:19.713650-08:00,,95,TRUE
1,2026-01-18T14:52:11.907564-08:00,,95,TRUE
1,2026-01-18T15:42:58.046214-08:00,,95,TRUE
1,2026-01-18T15:48:35.823806-08:00,,95,TRUE
1,2026-01-18T15:51:55.163562-08:00,,95,TRUE
1,2026-01-18T13:42:49.685590-08:00,,0,FALSE
2,2026-01-18T14:59:08.806514-08:00,,0,FALSE
3,2026-01-18T16:35:49.820330-08:00,,95,TRUE
1,2026-01-18T16:49:25.468055-08:00,,95,TRUE
1,2026-01-18T16:50:30.768907-08:00,,95,TRUE
1,2026-01-18T17:04:37.386112-08:00,,95,TRUE
1,2026-01-18T17:19:12.599283-08:00,,95,TRUE
1,2026-01-18T17:23:57.549186-08:00,,95,TRUE
1,2026-01-18T17:37:14.834557-08:00,,95,TRUE
1,2026-01-18T17:51:25.910129-08:00,,95,TRUE
1,2026-01-18T18:13:03.125079-08:00,,95,TRUE
1,2026-01-18T18:42:45.309671-08:00,,95,TRUE
1,2026-01-18T20:01:44.735844-08:00,,95,TRUE
1,2026-01-18T19:18:43.700248-08:00,,0,FALSE
2,2026-01-18T19:21:03.774830-08:00,,0,FALSE
3,2026-01-18T20:28:58.311588-08:00,,95,TRUE
1,2026-01-18T21:10:16.634183-08:00,,95,TRUE
1,2026-01-18T21:32:15.615204-08:00,,95,TRUE
1,2026-01-17T19:47:59.506811-08:00,,91.8333,FALSE
2,2026-01-18T21:39:45.987293-08:00,,95,TRUE
1,2026-01-18T21:54:09.849422-08:00,,95,TRUE
1,2026-01-18T22:16:17.056622-08:00,,95,TRUE
1,2026-01-18T22:46:09.454235-08:00,,95,TRUE
1,2026-01-18T23:17:44.606918-08:00,,95,TRUE
1,2026-01-19T00:40:09.956159-08:00,,95,TRUE
1,2026-01-19T01:17:39.297014-08:00,,95,TRUE
1,2026-01-19T01:49:54.355638-08:00,,95,TRUE
1,2026-01-19T02:59:38.337370-08:00,,95,TRUE
1,2026-01-19T14:19:52.768039-08:00,,95,TRUE
1,2026-01-19T14:32:55.493791-08:00,,95,TRUE
1,2026-01-19T14:35:24.382935-08:00,,95,TRUE
1,2026-01-19T14:37:42.167220-08:00,,95,TRUE
1,2026-01-19T14:43:01.289524-08:00,,95,TRUE
1,2026-01-19T15:11:50.862928-08:00,,95,TRUE
1,2026-01-19T00:38:29.545486-08:00,,0,FALSE
2,2026-01-19T00:40:37.344819-08:00,,0,FALSE
3,2026-01-19T13:35:10.234044-08:00,,85.5,FALSE
4,2026-01-19T15:15:56.329772-08:00,,95,TRUE
1,2026-01-19T15:17:44.325138-08:00,,95,TRUE
1,2026-01-19T00:15:36.485009-08:00,,34.8333,FALSE
2,2026-01-19T00:32:27.561718-08:00,,34.8333,FALSE
3,2026-01-19T10:32:54.639995-08:00,,63.3333,FALSE
4,2026-01-19T12:01:01.275490-08:00,,44.3333,FALSE
5,2026-01-19T12:30:27.585446-08:00,,44.3333,FALSE
6,2026-01-19T13:43:41.398469-08:00,,0,FALSE
7,2026-01-19T15:03:20.846522-08:00,,0,FALSE
8,2026-01-19T15:28:17.630664-08:00,,0,FALSE
9,2026-01-19T15:28:45.219214-08:00,,95,TRUE
1,2026-01-19T15:45:42.123853-08:00,,95,TRUE
1,2026-01-19T14:53:54.174445-08:00,,63.3333,FALSE
2,2026-01-19T15:56:58.202311-08:00,,95,TRUE
1,2026-01-19T16:19:59.989068-08:00,,95,TRUE
1,2026-01-19T16:38:05.850055-08:00,,95,TRUE
1,2026-01-19T17:24:57.531544-08:00,,95,TRUE
1,2026-01-19T18:06:05.807810-08:00,,95,TRUE
1,2026-01-19T17:59:04.244177-08:00,,95,FALSE
2,2026-01-19T18:07:30.046205-08:00,,95,TRUE
1,2026-01-19T18:34:26.630611-08:00,,95,TRUE
1,2026-01-19T18:06:54.168354-08:00,,0,FALSE
2,2026-01-19T19:12:42.682696-08:00,,95,TRUE
1,2026-01-19T19:19:28.095119-08:00,,95,TRUE
1,2026-01-19T19:46:56.325892-08:00,,95,TRUE
1,2026-01-19T19:48:01.867974-08:00,,95,TRUE
1,2026-01-19T21:18:17.617968-08:00,,95,TRUE
1,2026-01-19T21:35:21.218774-08:00,,95,TRUE
1,2026-01-19T22:01:15.716632-08:00,,95,TRUE
1,2026-01-19T22:02:15.883922-08:00,,95,TRUE
1,2026-01-19T17:01:23.959545-08:00,,0,FALSE
2,2026-01-19T17:15:05.347593-08:00,,0,FALSE
3,2026-01-19T17:45:05.998198-08:00,,0,FALSE
4,2026-01-19T18:11:52.148426-08:00,,0,FALSE
5,2026-01-19T22:02:36.276928-08:00,,95,TRUE
1,2026-01-19T23:07:39.071946-08:00,,0,FALSE
2,2026-01-19T23:08:59.767951-08:00,,95,TRUE
1,2026-01-19T23:33:21.582957-08:00,,95,TRUE
1,2026-01-20T00:12:11.920100-08:00,,95,TRUE
1,2026-01-20T00:17:50.235334-08:00,,95,TRUE
1,2026-01-20T00:52:20.706535-08:00,,95,TRUE
1,2026-01-19T23:16:50.774119-08:00,,85.5,FALSE
2,2026-01-19T23:54:14.953069-08:00,,85.5,FALSE
3,2026-01-20T00:17:58.543818-08:00,,85.5,FALSE
4,2026-01-20T01:52:41.602117-08:00,,95,TRUE
1,2026-01-18T17:06:20.084966-08:00,,0,FALSE
2,2026-01-18T17:14:48.795052-08:00,,0,FALSE
3,2026-01-18T17:25:18.541584-08:00,,0,FALSE
4,2026-01-18T21:37:52.711011-08:00,,0,FALSE
5,2026-01-19T08:07:32.902572-08:00,,0,FALSE
6,2026-01-19T15:29:43.653000-08:00,,0,FALSE
7,2026-01-19T15:45:03.244132-08:00,,0,FALSE
8,2026-01-19T16:09:02.280990-08:00,,0,FALSE
9,2026-01-19T16:55:57.310312-08:00,,0,FALSE
10,2026-01-19T18:35:20.212805-08:00,,0,FALSE
11,2026-01-19T22:28:48.323551-08:00,,0,FALSE
12,2026-01-19T22:32:28.748223-08:00,,0,FALSE
13,2026-01-19T23:09:29.178894-08:00,,0,FALSE
14,2026-01-20T00:12:15.104434-08:00,,0,FALSE
15,2026-01-20T07:06:16.935031-08:00,,95,TRUE
1,2026-01-20T07:59:31.094081-08:00,,95,TRUE
1,2026-01-19T21:33:19.740713-08:00,,95,FALSE
2,2026-01-20T10:02:21.698485-08:00,,95,TRUE
1,2026-01-20T10:57:05.334463-08:00,,95,TRUE
1,2026-01-19T17:49:08.877458-08:00,,0,FALSE
2,2026-01-20T02:50:08.464904-08:00,,44.3333,FALSE
3,2026-01-20T03:02:15.645642-08:00,,44.3333,FALSE
4,2026-01-20T11:07:42.519039-08:00,,95,TRUE
1,2026-01-20T08:52:59.722338-08:00,,0,FALSE
2,2026-01-20T09:04:09.606295-08:00,,0,FALSE
3,2026-01-20T09:13:13.972504-08:00,,0,FALSE
4,2026-01-20T11:20:53.744063-08:00,,95,TRUE
1,2026-01-18T11:43:39.812840-08:00,,0,FALSE
2,2026-01-18T11:46:21.318694-08:00,,0,FALSE
3,2026-01-20T13:19:01.820738-08:00,,95,TRUE
1,2026-01-20T13:28:21.318057-08:00,,95,TRUE
1,2026-01-17T20:40:12.445277-08:00,,95,FALSE
2,2026-01-20T13:44:16.394656-08:00,,95,TRUE
1,2026-01-20T13:46:47.971576-08:00,,95,TRUE
1,2026-01-20T12:45:02.018820-08:00,,0,FALSE
2,2026-01-20T12:48:08.192422-08:00,,0,FALSE
3,2026-01-20T13:47:26.540339-08:00,,95,TRUE
1,2026-01-20T14:03:01.690312-08:00,,95,TRUE
1,2026-01-20T14:10:46.681223-08:00,,95,TRUE
1,2026-01-20T01:22:02.213229-08:00,,95,FALSE
2,2026-01-20T14:18:04.443597-08:00,,95,TRUE
1,2026-01-20T14:42:39.222789-08:00,,95,TRUE
1,2026-01-20T11:39:08.657078-08:00,,85.5,FALSE
2,2026-01-20T13:37:34.933277-08:00,,85.5,FALSE
3,2026-01-20T13:55:25.514441-08:00,,85.5,FALSE
4,2026-01-20T15:00:00.364975-08:00,,95,TRUE
1,2026-01-20T15:02:09.448798-08:00,,95,TRUE
1,2026-01-20T15:18:22.414603-08:00,,95,TRUE
1,2026-01-20T15:20:28.779915-08:00,,95,TRUE
1,2026-01-20T15:27:53.414346-08:00,,95,TRUE
1,2026-01-20T15:30:58.618771-08:00,,95,TRUE
1,2026-01-20T13:48:44.264040-08:00,,0,FALSE
2,2026-01-20T13:48:57.059301-08:00,,0,FALSE
3,2026-01-20T15:32:41.167017-08:00,,95,TRUE
1,2026-01-20T13:09:32.663967-08:00,,95,FALSE
2,2026-01-20T15:52:02.939218-08:00,,95,TRUE
1,2026-01-20T12:50:36.543343-08:00,,0,FALSE
2,2026-01-20T12:55:07.550938-08:00,,0,FALSE
3,2026-01-20T15:52:43.799575-08:00,,95,TRUE
1,2026-01-20T16:01:27.136051-08:00,,95,TRUE
1,2026-01-19T14:15:34.498159-08:00,,0,FALSE
2,2026-01-19T22:10:54.742115-08:00,,0,FALSE
3,2026-01-19T22:12:41.124699-08:00,,0,FALSE
4,2026-01-19T23:15:21.940877-08:00,,95,FALSE
5,2026-01-20T16:05:51.678782-08:00,,95,TRUE
1,2026-01-20T16:10:09.847819-08:00,,95,TRUE
1,2026-01-20T16:24:29.213715-08:00,,95,TRUE
1,2026-01-20T16:25:34.694714-08:00,,95,TRUE
1,2026-01-19T18:20:20.539598-08:00,,0,FALSE
2,2026-01-19T20:42:04.459455-08:00,,0,FALSE
3,2026-01-20T14:17:43.730863-08:00,,0,FALSE
4,2026-01-20T15:18:28.658345-08:00,,0,FALSE
5,2026-01-20T16:32:36.277307-08:00,,95,TRUE
1,2026-01-20T16:39:27.697555-08:00,,95,TRUE
1,2026-01-20T16:43:55.313010-08:00,,95,TRUE
1,2026-01-20T15:31:56.009713-08:00,,0,FALSE
2,2026-01-20T15:43:26.624177-08:00,,0,FALSE
3,2026-01-20T16:54:41.281648-08:00,,95,TRUE
1,2026-01-20T17:10:47.020755-08:00,,95,TRUE
1,2026-01-20T17:21:22.685224-08:00,,95,TRUE
1,2026-01-19T14:43:12.824966-08:00,,0,FALSE
2,2026-01-19T15:54:05.145664-08:00,,0,FALSE
3,2026-01-19T21:44:57.635707-08:00,,0,FALSE
4,2026-01-20T15:52:39.310859-08:00,,0,FALSE
5,2026-01-20T17:39:34.880932-08:00,,95,TRUE
1,2026-01-20T17:44:25.453831-08:00,,95,TRUE
1,2026-01-20T18:02:21.235330-08:00,,95,TRUE
1,2026-01-20T18:16:05.960226-08:00,,95,TRUE
1,2026-01-20T15:20:53.493702-08:00,,0,FALSE
2,2026-01-20T16:23:23.588920-08:00,,0,FALSE
3,2026-01-20T17:25:17.058175-08:00,,0,FALSE
4,2026-01-20T18:26:18.546199-08:00,,95,TRUE
1,2026-01-20T18:33:24.020035-08:00,,95,TRUE
1,2026-01-20T18:46:32.443993-08:00,,95,TRUE
1,2026-01-20T15:30:32.636037-08:00,,0,FALSE
2,2026-01-20T18:51:36.594651-08:00,,95,TRUE
1,2026-01-20T19:00:42.866096-08:00,,95,TRUE
1,2026-01-20T19:04:42.292805-08:00,,95,TRUE
1,2026-01-20T19:23:44.404487-08:00,,95,TRUE
1,2026-01-20T19:24:03.407880-08:00,,95,TRUE
1,2026-01-20T20:31:09.635640-08:00,,95,TRUE
1,2026-01-20T20:56:00.149361-08:00,,95,TRUE
1,2026-01-20T18:34:36.988300-08:00,,69.6667,FALSE
2,2026-01-20T18:38:56.663771-08:00,,69.6667,FALSE
3,2026-01-20T18:52:37.646876-08:00,,69.6667,FALSE
4,2026-01-20T19:00:07.358530-08:00,,69.6667,FALSE
5,2026-01-20T19:54:18.074849-08:00,,69.6667,FALSE
6,2026-01-20T20:57:26.959625-08:00,,95,TRUE
1,2026-01-20T20:58:48.505139-08:00,,95,TRUE
1,2026-01-20T16:55:35.218954-08:00,,0,FALSE
2,2026-01-20T16:55:50.667393-08:00,,0,FALSE
3,2026-01-20T17:02:55.681907-08:00,,0,FALSE
4,2026-01-20T20:59:04.146027-08:00,,95,TRUE
1,2026-01-20T21:10:15.177804-08:00,,95,TRUE
1,2026-01-20T21:27:19.084528-08:00,,95,TRUE
1,2026-01-20T21:30:22.287008-08:00,,95,TRUE
1,2026-01-20T20:40:09.614962-08:00,,38,FALSE
2,2026-01-20T21:45:13.705776-08:00,,95,TRUE
1,2026-01-20T21:47:51.506381-08:00,,95,TRUE
1,2026-01-20T20:47:33.077619-08:00,,0,FALSE
2,2026-01-20T20:48:02.456870-08:00,,0,FALSE
3,2026-01-20T21:48:23.695248-08:00,,95,TRUE
1,2026-01-20T21:42:44.063203-08:00,,95,FALSE
2,2026-01-20T21:50:53.094265-08:00,,95,TRUE
1,2026-01-20T22:02:43.624034-08:00,,95,TRUE
1,2026-01-20T17:03:18.677819-08:00,,0,FALSE
2,2026-01-20T17:20:26.774458-08:00,,0,FALSE
3,2026-01-20T22:03:32.343867-08:00,,95,TRUE
1,2026-01-19T18:00:00.162478-08:00,,0,FALSE
2,2026-01-20T18:54:51.436126-08:00,,0,FALSE
3,2026-01-20T20:40:20.808517-08:00,,0,FALSE
4,2026-01-20T21:00:12.837989-08:00,,0,FALSE
5,2026-01-20T22:04:51.644421-08:00,,95,TRUE
1,2026-01-20T13:49:26.682110-08:00,,0,FALSE
2,2026-01-20T14:09:44.317746-08:00,,0,FALSE
3,2026-01-20T15:11:33.400642-08:00,,63.3333,FALSE
4,2026-01-20T16:13:56.841585-08:00,,63.3333,FALSE
5,2026-01-20T17:20:22.337807-08:00,,63.3333,FALSE
6,2026-01-20T21:21:38.103547-08:00,,63.3333,FALSE
7,2026-01-20T22:23:25.096980-08:00,,95,TRUE
1,2026-01-20T22:25:22.433321-08:00,,95,TRUE
1,2026-01-20T22:34:36.757526-08:00,,95,TRUE
1,2026-01-20T22:41:50.785795-08:00,,95,TRUE
1,2026-01-19T23:17:49.170106-08:00,,0,FALSE
2,2026-01-20T22:45:23.067363-08:00,,95,TRUE
1,2026-01-20T22:48:49.698566-08:00,,95,TRUE
1,2026-01-20T23:01:17.287713-08:00,,95,TRUE
1,2026-01-20T23:01:26.029429-08:00,,95,TRUE
1,2026-01-20T23:08:26.723155-08:00,,95,TRUE
1,2026-01-20T23:14:59.376275-08:00,,95,TRUE
1,2026-01-20T23:26:40.346716-08:00,,95,TRUE
1,2026-01-20T23:27:16.436267-08:00,,95,TRUE
1,2026-01-20T22:28:52.033888-08:00,,0,FALSE
2,2026-01-20T23:34:29.588093-08:00,,95,TRUE
1,2026-01-20T23:38:16.676445-08:00,,95,TRUE
1,2026-01-20T23:49:33.011077-08:00,,95,TRUE
1,2026-01-21T00:30:46.327944-08:00,,95,TRUE
1,2026-01-21T01:03:34.290740-08:00,,95,TRUE
1,2026-01-21T01:03:59.920319-08:00,,95,TRUE
1,2026-01-21T01:07:24.423853-08:00,,95,TRUE
1,2026-01-21T01:09:55.410894-08:00,,95,TRUE
1,2026-01-21T01:14:40.692291-08:00,,95,TRUE
1,2026-01-21T01:16:22.815067-08:00,,95,TRUE
1,2026-01-21T01:32:09.900682-08:00,,95,TRUE
1,2026-01-21T01:37:56.508206-08:00,,95,TRUE
1,2026-01-21T02:42:31.608927-08:00,,95,TRUE
1,2026-01-21T03:06:38.896957-08:00,,95,TRUE
1,2026-01-21T03:13:10.033284-08:00,,95,TRUE
1,2026-01-21T04:51:28.856178-08:00,,95,TRUE
1,2026-01-21T02:48:48.532863-08:00,,0,FALSE
2,2026-01-21T02:56:12.749078-08:00,,0,FALSE
3,2026-01-21T03:11:32.908973-08:00,,0,FALSE
4,2026-01-21T03:31:12.827377-08:00,,0,FALSE
5,2026-01-21T03:58:21.677367-08:00,,0,FALSE
6,2026-01-21T03:59:21.069910-08:00,,0,FALSE
7,2026-01-21T07:16:39.382701-08:00,,95,TRUE
1,2026-01-20T18:07:46.230282-08:00,,63.3333,FALSE
2,2026-01-20T20:58:57.240301-08:00,,63.3333,FALSE
3,2026-01-20T21:12:46.224294-08:00,,63.3333,FALSE
4,2026-01-20T22:17:14.492019-08:00,,69.6667,FALSE
5,2026-01-20T22:29:50.891101-08:00,,69.6667,FALSE
6,2026-01-20T22:54:57.099521-08:00,,69.6667,FALSE
7,2026-01-20T23:03:23.728862-08:00,,69.6667,FALSE
8,2026-01-20T23:55:37.313634-08:00,,69.6667,FALSE
9,2026-01-21T08:03:51.076529-08:00,,95,FALSE
10,2026-01-21T09:57:24.061980-08:00,,95,TRUE
1,2026-01-21T10:04:27.518388-08:00,,95,TRUE
1,2026-01-20T22:44:36.339103-08:00,,0,FALSE
2,2026-01-20T22:49:21.468425-08:00,,0,FALSE
3,2026-01-20T22:57:37.985979-08:00,,0,FALSE
4,2026-01-20T23:03:22.767238-08:00,,0,FALSE
5,2026-01-20T23:52:59.989650-08:00,,0,FALSE
6,2026-01-21T00:13:20.950412-08:00,,0,FALSE
7,2026-01-21T10:05:06.447801-08:00,,95,TRUE
1,2026-01-20T21:23:18.093967-08:00,,69.6667,FALSE
2,2026-01-20T22:32:26.460736-08:00,,66.5,FALSE
3,2026-01-21T10:22:47.152479-08:00,,95,TRUE
1,2026-01-21T10:44:08.777415-08:00,,95,TRUE
1,2026-01-19T16:56:12.604173-08:00,,95,FALSE
2,2026-01-20T10:54:37.707444-08:00,,95,FALSE
3,2026-01-21T10:45:29.264963-08:00,,95,TRUE
1,2026-01-21T09:50:22.244022-08:00,,0,FALSE
2,2026-01-21T11:05:57.472402-08:00,,95,TRUE
1,2026-01-21T11:14:53.932458-08:00,,95,TRUE
1,2026-01-21T08:24:27.177324-08:00,,47.5,FALSE
2,2026-01-21T09:13:09.972120-08:00,,47.5,FALSE
3,2026-01-21T09:38:35.506127-08:00,,47.5,FALSE
4,2026-01-21T11:22:04.582372-08:00,,95,TRUE
1,2026-01-21T00:54:07.038211-08:00,,0,FALSE
2,2026-01-21T11:28:50.974087-08:00,,95,TRUE
3,2026-01-27T18:50:29.486675-08:00,,0,FALSE
1,2026-01-21T02:44:55.494665-08:00,,0,FALSE
2,2026-01-21T03:07:45.387472-08:00,,0,FALSE
3,2026-01-21T11:40:37.505056-08:00,,95,TRUE
1,2026-01-21T10:55:46.886514-08:00,,0,FALSE
2,2026-01-21T11:01:47.154591-08:00,,0,FALSE
3,2026-01-21T12:03:16.675876-08:00,,95,TRUE
1,2026-01-21T12:05:39.768516-08:00,,95,TRUE
1,2026-01-21T12:30:08.465454-08:00,,95,TRUE
1,2026-01-21T10:54:45.684240-08:00,,0,FALSE
2,2026-01-21T11:02:49.413342-08:00,,0,FALSE
3,2026-01-21T12:33:49.707590-08:00,,95,TRUE
1,2026-01-21T12:46:26.742457-08:00,,95,TRUE
1,2026-01-21T12:54:24.271191-08:00,,95,TRUE
1,2026-01-21T13:10:26.026824-08:00,,95,TRUE
1,2026-01-21T13:12:25.462129-08:00,,95,TRUE
1,2026-01-21T13:18:25.099829-08:00,,95,TRUE
1,2026-01-20T22:03:06.856849-08:00,,0,FALSE
2,2026-01-20T22:38:00.145792-08:00,,0,FALSE
3,2026-01-20T23:11:21.245214-08:00,,0,FALSE
4,2026-01-21T13:28:42.713194-08:00,,95,TRUE
1,2026-01-21T13:34:12.984075-08:00,,95,TRUE
1,2026-01-21T13:57:58.383026-08:00,,95,TRUE
1,2026-01-21T14:05:29.572095-08:00,,95,TRUE
1,2026-01-21T13:28:59.789512-08:00,,69.6667,FALSE
2,2026-01-21T14:32:56.336697-08:00,,95,TRUE
1,2026-01-21T14:40:59.821559-08:00,,95,TRUE
1,2026-01-21T14:43:11.569415-08:00,,95,TRUE
1,2026-01-21T13:44:48.277562-08:00,,0,FALSE
2,2026-01-21T14:47:51.575479-08:00,,95,TRUE
1,2026-01-21T14:59:24.879530-08:00,,95,TRUE
1,2026-01-20T17:52:26.982607-08:00,,28.5,FALSE
2,2026-01-21T10:29:11.075527-08:00,,66.5,FALSE
3,2026-01-21T15:00:33.808256-08:00,,95,TRUE
1,2026-01-21T15:02:15.244892-08:00,,95,TRUE
1,2026-01-21T15:08:43.628109-08:00,,95,TRUE
1,2026-01-21T02:10:03.817203-08:00,,0,FALSE
2,2026-01-21T02:11:51.814948-08:00,,0,FALSE
3,2026-01-21T03:11:08.690809-08:00,,0,FALSE
4,2026-01-21T03:12:19.220784-08:00,,0,FALSE
5,2026-01-21T12:41:52.803554-08:00,,95,FALSE
6,2026-01-21T15:13:30.617376-08:00,,95,TRUE
1,2026-01-21T15:39:31.938269-08:00,,95,TRUE
1,2026-01-21T15:46:07.292939-08:00,,95,TRUE
1,2026-01-21T11:40:22.457947-08:00,,0,FALSE
2,2026-01-21T12:02:47.344881-08:00,,0,FALSE
3,2026-01-21T14:34:24.130041-08:00,,85.5,FALSE
4,2026-01-21T15:47:34.243118-08:00,,95,TRUE
1,2026-01-21T15:49:05.271110-08:00,,95,TRUE
1,2026-01-21T15:55:49.616132-08:00,,95,TRUE
1,2026-01-21T16:00:39.714659-08:00,,95,TRUE
1,2026-01-21T11:13:07.291932-08:00,,0,FALSE
2,2026-01-21T12:37:35.600964-08:00,,0,FALSE
3,2026-01-21T13:10:45.018930-08:00,,0,FALSE
4,2026-01-21T13:38:33.193925-08:00,,0,FALSE
5,2026-01-21T16:20:55.800237-08:00,,95,TRUE
1,2026-01-21T10:37:49.064540-08:00,,31.6667,FALSE
2,2026-01-21T16:21:43.763306-08:00,,95,TRUE
1,2026-01-21T14:56:27.574096-08:00,,0,FALSE
2,2026-01-21T15:02:06.927311-08:00,,0,FALSE
3,2026-01-21T16:22:52.005051-08:00,,95,TRUE
1,2026-01-21T16:30:40.135634-08:00,,95,TRUE
1,2026-01-21T16:31:41.193226-08:00,,95,TRUE
1,2026-01-21T16:37:19.637496-08:00,,95,TRUE
1,2026-01-21T15:42:24.485039-08:00,,0,FALSE
2,2026-01-21T16:44:22.568591-08:00,,95,TRUE
1,2026-01-21T16:49:20.326545-08:00,,95,TRUE
1,2026-01-21T15:27:51.412723-08:00,,63.3333,FALSE
2,2026-01-21T15:45:09.706447-08:00,,63.3333,FALSE
3,2026-01-21T16:52:16.588456-08:00,,95,TRUE
1,2026-01-21T16:57:48.808971-08:00,,95,TRUE
1,2026-01-21T16:55:34.797515-08:00,,95,FALSE
2,2026-01-21T17:00:53.209568-08:00,,95,TRUE
1,2026-01-21T17:03:26.116734-08:00,,95,TRUE
1,2026-01-21T17:10:36.063304-08:00,,95,TRUE
1,2026-01-21T14:53:31.414136-08:00,,85.5,FALSE
2,2026-01-21T17:19:28.098880-08:00,,95,TRUE
1,2026-01-21T17:34:19.349580-08:00,,95,TRUE
1,2026-01-21T17:37:58.581879-08:00,,95,TRUE
1,2026-01-21T17:39:09.904526-08:00,,95,TRUE
1,2026-01-20T19:01:50.264405-08:00,,0,FALSE
2,2026-01-21T01:52:56.260032-08:00,,57,FALSE
3,2026-01-21T02:05:24.927307-08:00,,57,FALSE
4,2026-01-21T02:53:10.093018-08:00,,57,FALSE
5,2026-01-21T03:04:21.719233-08:00,,57,FALSE
6,2026-01-21T03:11:12.353931-08:00,,57,FALSE
7,2026-01-21T11:08:26.475676-08:00,,69.6667,FALSE
8,2026-01-21T12:09:05.774786-08:00,,95,FALSE
9,2026-01-21T17:47:53.477996-08:00,,95,TRUE
1,2026-01-21T18:07:20.464402-08:00,,95,TRUE
1,2026-01-21T18:16:53.655616-08:00,,95,TRUE
1,2026-01-21T18:27:01.886580-08:00,,95,TRUE
1,2026-01-21T18:48:07.069157-08:00,,95,TRUE
1,2026-01-21T18:58:20.444802-08:00,,95,TRUE
1,2026-01-21T19:18:15.370297-08:00,,95,TRUE
1,2026-01-21T19:19:42.026592-08:00,,95,TRUE
1,2026-01-21T19:25:54.937397-08:00,,95,TRUE
1,2026-01-21T19:27:44.543849-08:00,,95,TRUE
1,2026-01-21T19:49:10.324367-08:00,,95,TRUE
1,2026-01-21T17:30:55.199740-08:00,,0,FALSE
2,2026-01-21T18:47:33.218732-08:00,,15.8333,FALSE
3,2026-01-21T19:52:37.988676-08:00,,95,TRUE
1,2026-01-21T19:57:29.227153-08:00,,95,TRUE
1,2026-01-21T18:04:25.908953-08:00,,0,FALSE
2,2026-01-21T18:11:38.195067-08:00,,0,FALSE
3,2026-01-21T18:19:36.183113-08:00,,0,FALSE
4,2026-01-21T18:25:13.262379-08:00,,0,FALSE
5,2026-01-21T18:28:49.289838-08:00,,0,FALSE
6,2026-01-21T18:32:00.488827-08:00,,0,FALSE
7,2026-01-21T18:41:49.685452-08:00,,0,FALSE
8,2026-01-21T18:42:35.283107-08:00,,0,FALSE
9,2026-01-21T18:43:14.863937-08:00,,0,FALSE
10,2026-01-21T18:55:41.691136-08:00,,0,FALSE
11,2026-01-21T18:56:08.122521-08:00,,0,FALSE
12,2026-01-21T19:58:29.273555-08:00,,95,TRUE
